ID	transcript_length	1hpf_2012_N7	1hpf_2013_21	1hpf_2013_41	2hpf_2012_N6	2hpf_2013_22	2hpf_2013_32	2hpf_2013_42	3hpf_2012_N5	3hpf_2013_23	3hpf_2013_33	4hpf_2012_N4	4hpf_2013_24	4hpf_2013_34	5hpf_2012_14	5hpf_2012_N3	5hpf_2013_25	6hpf_2012_23	6hpf_2012_N2	6hpf_2013_26	6hpf_2013_46	7hpf_2012_N1	7hpf_2013_17	7hpf_2013_27	7hpf_2013_47	8hpf_2012_18	8hpf_2012_N8B	8hpf_2013_18	8hpf_2013_28	8hpf_2013_48	9hpf_2012_37	9hpf_2013_49
Mle_003384	2697	1275	1030	492	766	692	377	187	812	586	261	1767	740	478	1165	576	695	399	636	622	279	334	1054	595	484	455	758	943	538	408	1160	344
Mle_003385	321	1	0	0	11	0	1	0	0	0	0	7	0	0	1	0	1	0	0	0	0	0	0	0	0	5	3	12	0	3	1	0
Mle_003386	4316	13460	5289	6462	13663	3915	3698	12033	10960	3147	4315	20083	3163	5083	13336	6165	2396	6594	8203	4469	3551	5696	6501	4419	8413	6554	10104	5453	4395	2783	10971	4102
Mle_003387	777	166	0	0	1551	0	3	0	26	0	4	23	0	11	0	2	0	0	15454	0	0	0	10	0	6	206	1821	80	3	98	166	314
Mle_003388	1697	377	92	76	543	43	104	59	72	30	96	304	43	138	125	78	29	78	147	82	109	60	255	57	337	281	641	330	74	184	340	658
Mle_003389	1145	506	5	6	370	1	11	0	19	2	58	361	7	193	56	12	15	246	1108	190	398	28	613	239	1716	453	762	469	372	293	500	1734
Mle_003390	375	1	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	3	0	0	0	1	6	0	0	0	1	0
Mle_003391	548	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	2	0	0	6	0	0	1	1	0
Mle_003392	706	168	80	57	145	62	39	18	145	50	74	178	65	62	105	110	46	71	194	50	46	169	95	43	249	101	173	95	105	228	154	211
Mle_003393	7174	26171	8255	8420	14511	6309	5323	6161	13722	5797	3873	40220	7524	6552	30340	8739	5878	14125	14628	8368	3862	6333	10239	7214	9507	9822	16582	13310	7081	5328	22647	6082
Mle_003394	4996	2653	950	296	2863	690	70	266	1347	574	134	3148	613	207	1379	746	650	1262	2496	1034	408	862	199	1078	1017	1393	3640	271	1209	817	2276	1132
Mle_003395	2521	198	0	0	127	0	1	0	0	0	7	138	1	49	0	0	10	51	50	41	91	4	64	20	160	154	228	97	82	141	197	188
Mle_003396	565	1	0	0	7	0	1	0	0	0	0	4	0	1	0	0	3	0	5	0	0	1	0	1	1	0	2	0	2	4	1	0
Mle_003397	4128	351	2	0	549	0	20	0	2	3	23	216	21	56	60	17	64	179	167	177	68	35	38	128	178	297	591	122	220	229	351	267
Mle_003398	1971	8	0	1	15	0	2	0	0	0	1	14	1	6	4	5	3	26	12	0	3	3	4	1	5	13	19	0	1	7	8	28
Mle_003399	977	6	0	0	8	0	0	0	3	0	1	10	0	4	6	0	1	2	13	1	0	0	3	1	0	8	20	7	3	2	6	3
Mle_003400	1061	33	1	0	35	0	0	0	0	0	3	16	1	8	0	0	2	22	23	2	9	0	10	2	1	24	44	26	5	18	33	0
Mle_003401	2189	126	0	0	518	0	2	0	9	1	2	65	1	18	8	4	1	2	169	6	6	6	10	9	24	143	524	14	29	108	124	69
Mle_003402	550	4	2	0	3	0	0	0	0	0	1	2	0	3	0	0	0	35	1	0	0	0	0	1	0	2	2	1	0	0	4	2
Mle_003403	472	3	0	0	2	0	0	0	1	0	1	0	0	1	0	0	1	0	0	2	1	1	0	0	4	4	2	0	3	2	3	0
Mle_003404	1645	171	5	0	171	1	2	0	6	2	4	52	6	13	14	5	18	2	68	10	6	8	20	8	15	113	207	46	34	43	171	84
Mle_003405	841	18	0	0	21	0	1	0	2	0	3	12	0	2	2	1	0	6	9	2	3	1	5	4	10	9	26	8	2	2	17	37
Mle_003406	919	13	0	0	8	1	0	0	1	0	0	5	0	1	0	1	0	0	33	0	0	0	0	0	1	5	2	0	1	5	13	0
Mle_003407	790	7	0	0	15	0	0	0	0	0	1	0	1	0	0	0	1	1	4	1	0	1	0	0	0	4	14	0	1	1	7	0
Mle_003408	374	34	3	0	55	0	0	0	3	0	2	9	4	8	2	2	3	4	51	12	8	2	4	9	27	18	51	8	17	28	34	27
Mle_003409	1274	638	364	392	921	170	128	84	444	127	111	563	160	137	382	254	93	131	845	120	57	148	185	90	337	220	829	357	147	438	519	335
Mle_003410	2625	11601	8525	5527	15939	5598	3412	3353	10621	5075	3494	20818	5186	4784	15295	9511	3950	2668	10886	3270	1991	6612	4712	2959	7742	5327	12764	5068	2832	5437	9744	7158
Mle_003411	1000	33	4	0	25	1	1	0	5	2	5	14	4	6	6	7	5	9	24	5	3	14	4	4	2	29	52	17	9	15	33	5
Mle_003412	8799	29058	7026	6736	18608	5656	5762	9701	11510	5465	4706	46363	6679	8343	34275	6799	5461	23631	17015	16412	11237	5742	9671	18563	22854	14056	25706	11640	12605	6062	25319	16699
Mle_003413	2162	583	55	18	841	42	50	9	100	37	90	363	59	135	197	58	100	168	601	81	58	171	111	56	221	403	1032	165	110	376	548	455
Mle_003414	1742	4	1	0	8	2	0	0	0	0	0	0	0	0	0	0	1	0	176	1	1	2	0	0	0	2	7	3	0	2	4	3
Mle_003415	734	11	0	0	15	0	0	0	0	0	1	1	1	4	0	0	0	0	10	2	1	0	1	1	0	4	16	0	6	0	11	0
Mle_003416	1246	25	4	11	24	3	13	0	32	1	15	44	4	14	25	16	8	19	13	5	0	13	5	4	4	28	37	21	10	29	25	0
Mle_003417	1008	6	0	0	10	0	2	0	0	1	5	0	2	6	0	1	1	1	3	6	1	3	2	10	0	0	8	0	5	6	6	12
Mle_003418	766	774	2	80	432	2	78	13	128	4	163	513	37	293	316	128	63	175	1082	94	151	303	492	81	487	559	792	454	146	209	670	519
Mle_003419	3148	2618	1075	825	1734	657	640	318	1450	606	609	3369	655	849	1988	1082	598	1173	1234	802	523	737	843	702	1419	1419	1544	1382	828	1198	2354	873
Mle_003420	2217	2872	1457	1794	3328	1235	858	1063	3756	1061	1223	4624	985	1093	3103	3540	655	727	2117	847	685	3070	1384	713	2451	1710	3144	1516	847	1314	2353	1877
Mle_003421	382	2	0	0	0	0	0	0	0	0	1	7	2	0	7	0	4	1	1	2	0	1	0	0	3	0	3	0	1	1	2	0
Mle_003422	694	338	261	203	397	126	91	201	502	127	87	691	146	143	438	341	137	86	311	81	34	296	86	46	188	131	224	58	79	115	287	39
Mle_003423	458	5	0	0	9	0	0	0	0	0	2	8	1	2	5	1	2	6	3	6	4	1	8	4	0	3	1	4	3	8	5	0
Mle_003424	2888	535	85	35	651	62	14	11	103	53	14	295	63	52	129	72	40	100	893	80	99	83	146	94	555	301	744	229	150	399	506	480
Mle_003425	3260	84	5	2	182	0	2	10	2	3	2	25	1	20	7	1	1	5	42	7	6	4	31	14	71	59	194	51	18	49	83	94
Mle_003426	1793	69	40	35	85	26	23	28	73	32	17	79	42	27	49	18	24	0	40	26	15	28	43	7	49	46	64	49	34	42	63	71
Mle_003427	1186	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	2	0	0	1	0	0
Mle_003428	2354	10895	5170	2536	8944	3501	8083	1249	12244	3577	8975	16869	3398	6546	10786	7333	2075	2592	7812	2099	1256	9663	3966	1471	3659	4294	5313	3584	2920	5317	10030	2374
Mle_003429	3866	1470	57	28	2261	54	64	135	65	31	143	1233	48	556	102	43	102	531	845	427	404	140	575	447	1720	1264	2932	723	607	1025	1438	1698
Mle_003430	477	0	0	0	1	0	0	0	0	0	1	4	0	3	0	0	0	0	1	1	1	1	8	1	0	1	3	0	0	1	0	0
Mle_003431	3311	2052	1740	1120	1689	1353	821	607	1981	1247	701	3014	1395	996	2018	1439	1183	657	1189	1334	246	766	1385	1175	664	821	1381	1444	830	723	1728	549
Mle_003432	2747	4051	3514	2148	3835	2807	1521	833	6426	2324	1206	7426	2278	1616	4818	4557	1756	1105	3129	1448	584	2643	1378	1058	1447	1635	2251	2056	1310	1418	3400	862
Mle_003433	2107	144	60	15	209	63	36	0	120	52	24	77	53	40	23	88	48	13	86	37	22	51	30	16	14	60	170	55	38	55	140	41
Mle_003434	1105	17	0	0	20	0	0	0	0	0	0	2	0	6	0	0	1	2	10	0	9	0	0	2	2	5	21	2	4	11	17	11
Mle_003435	3050	16180	5066	5199	11644	2976	2078	4818	11015	2702	2086	20864	2945	3225	14340	6906	2328	7262	7924	4630	4155	5815	8431	5427	11011	5685	8818	9528	5195	4755	14298	6015
Mle_003436	2783	5055	2198	2073	3530	1379	1063	513	1875	1042	1122	4784	1212	1654	2916	1270	1138	1915	2642	1771	1200	1552	2654	1678	2676	2071	3712	3687	2175	2106	4255	2036
Mle_003437	2281	7514	5497	3529	6944	3502	2457	1649	9041	2949	2649	10528	2820	2844	7162	7440	2266	2437	5604	2217	1264	5924	3843	2181	3127	2627	4749	3562	2089	2398	6318	2022
Mle_003438	308	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	6	0	0
Mle_003439	1624	1900	1149	296	1698	565	584	178	1710	614	561	1915	675	754	1207	1865	561	394	1391	344	219	1776	852	244	448	736	1782	889	386	1024	1716	421
Mle_003440	521	4	0	0	4	0	0	0	0	0	1	3	0	1	1	0	0	1	0	0	0	0	0	0	0	1	8	0	3	1	4	0
Mle_003441	1276	165	2	0	77	0	1	0	20	1	4	60	0	4	34	25	0	19	1290	23	50	20	22	14	38	15	96	19	13	25	113	53
Mle_003442	671	6	1	0	20	0	0	0	0	0	0	13	0	0	3	0	1	1	46	2	2	0	5	2	3	4	19	0	1	2	6	14
Mle_003443	1805	2342	2490	1129	2501	1361	794	1496	4199	1220	745	3007	1156	818	2107	3501	815	572	2267	327	434	2593	591	254	1219	966	2357	581	358	1386	1971	856
Mle_003444	698	16	0	0	58	0	0	0	0	0	3	3	0	3	0	0	1	22	71	5	0	0	0	0	8	24	49	6	1	12	16	1
Mle_003445	861	8	0	0	12	0	0	0	0	0	0	2	1	0	0	0	1	0	6	0	1	0	3	0	15	5	12	4	3	3	8	0
Mle_003446	6225	9654	3125	3855	6482	2482	2006	2238	5344	2183	1577	15173	2825	2717	10627	3544	2180	5185	5446	2999	1966	2556	4488	2823	4358	3474	5884	5020	2302	2595	8128	2514
Mle_003447	1088	8	2	0	14	0	2	0	0	0	3	13	0	3	1	0	1	30	25	2	6	0	0	1	11	10	28	1	4	5	8	27
Mle_003448	3963	2244	636	763	2110	470	348	637	724	347	373	2422	469	582	1589	560	344	723	1948	578	470	415	658	780	2054	1282	2710	901	1049	963	1977	2291
Mle_003449	808	14	0	0	18	0	0	0	1	0	0	6	0	0	0	0	0	5	13	1	0	0	6	0	1	7	10	14	0	5	12	1
Mle_003450	1620	39	0	0	20	0	1	0	0	1	1	22	0	12	1	0	0	40	36	13	6	1	38	12	26	50	67	55	16	11	39	63
Mle_003451	565	3	0	0	8	1	4	14	0	0	1	1	0	1	0	0	0	1	8	3	1	0	6	0	0	5	6	0	0	0	3	0
Mle_003452	903	258	4	0	431	1	6	0	2	0	16	156	7	53	65	5	14	88	202	60	64	10	37	46	356	174	437	105	109	120	257	442
Mle_003453	313	9	2	2	6	3	0	0	1	1	0	1	2	1	1	1	3	0	6	8	4	0	11	2	8	8	15	6	2	7	8	4
Mle_003454	582	9	0	0	12	0	0	0	0	0	0	1	0	1	1	2	0	0	9	2	1	3	0	1	0	8	12	0	0	2	9	6
Mle_003455	1398	52	2	0	49	1	0	0	0	0	10	46	2	6	5	1	9	75	28	10	11	4	15	9	32	42	80	32	44	58	52	61
Mle_003456	453	7	0	0	7	0	0	0	0	0	2	2	1	6	0	0	1	0	2	0	0	4	0	0	3	2	4	0	1	3	7	1
Mle_003457	449	5	12	0	19	8	0	0	5	12	1	6	8	4	1	3	7	1	7	11	1	2	0	1	0	5	14	8	7	9	5	12
Mle_003458	986	6	0	0	14	0	0	0	0	0	0	2	0	1	2	0	1	0	2	1	0	0	3	1	0	5	18	2	2	1	6	9
Mle_003459	5353	227	35	69	412	18	12	81	40	21	24	202	17	53	92	27	29	71	1601	80	115	28	77	72	321	191	414	103	93	120	210	337
Mle_003460	856	4	0	0	74	0	2	0	1	0	0	1	0	1	1	0	0	0	4	0	0	0	0	0	0	4	48	0	0	7	4	6
Mle_003461	495	6	2	0	12	0	0	0	0	0	0	15	1	0	0	0	2	3	12	3	0	1	4	4	1	2	12	1	5	4	6	0
Mle_003462	819	8	1	0	19	0	2	0	0	0	0	2	0	3	0	0	1	0	10	3	0	2	1	0	0	12	11	2	0	1	8	0
Mle_003463	1147	40	1	0	53	0	0	0	2	1	1	21	3	1	0	0	3	1	37	13	10	5	13	16	0	40	59	26	22	12	40	27
Mle_003464	873	371	3	0	96	59	336	2	22	422	444	1438	746	571	1001	584	726	375	634	552	199	843	442	340	93	302	390	337	469	210	370	44
Mle_003465	5488	1531	993	674	1329	531	671	184	1434	559	565	2167	658	755	1272	1183	524	470	1229	440	555	744	399	306	706	735	999	499	317	674	1291	358
Mle_003466	966	26	1	0	25	0	0	0	4	1	2	4	1	2	0	0	0	0	40	1	1	1	0	0	4	10	30	1	4	4	26	0
Mle_003467	391	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	5	0	1	0	0	0	0	0	0	7	0	0	0	0
Mle_003468	385	5	1	0	10	0	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	2	1	0	2	5	2	1	1	5	5
Mle_003469	1506	157	109	9	218	53	43	0	150	82	43	202	75	65	120	121	67	51	117	53	11	62	42	28	17	93	164	48	40	63	144	48
Mle_003470	629	2	0	1	8	0	1	0	0	0	1	6	0	0	4	0	0	0	26	3	3	0	0	0	10	1	3	0	0	3	2	3
Mle_003471	652	57	1	0	114	0	0	0	1	0	2	37	1	9	4	1	5	74	84	6	13	1	0	8	61	72	117	6	26	56	57	96
Mle_003472	2435	2939	1526	1852	2439	1011	1044	1029	2263	900	996	5433	1031	1316	4141	1754	832	1341	3288	1251	623	1735	1826	1178	1390	1118	1817	1817	906	588	2556	661
Mle_003473	763	3	1	1	10	0	0	0	12	0	0	3	0	2	2	3	0	0	4	1	1	0	0	0	0	6	8	4	0	3	3	2
Mle_003474	681	704	236	378	405	121	145	422	286	68	129	1138	121	122	943	173	66	451	315	350	364	174	996	481	593	197	365	811	232	180	565	877
Mle_003475	2514	14275	5587	8466	14374	3466	3082	11290	10028	2975	3778	21844	2921	4510	15252	7456	2538	5160	9607	4598	5967	5986	7057	4998	25690	8982	17016	7213	5698	6160	12468	16416
Mle_003476	957	786	849	452	892	441	333	39	1751	418	397	913	310	450	596	1458	242	185	716	112	93	1251	246	70	184	227	454	234	77	727	642	104
Mle_003477	496	2	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	3	3	0	0	1	2	5
Mle_003478	4444	1924	1237	378	1400	1024	768	187	1672	864	420	2702	980	605	1922	1125	872	1731	1399	897	336	659	4593	854	174	545	894	2771	804	264	1624	217
Mle_003479	1400	7	1	0	24	0	0	0	0	0	0	9	0	1	3	0	0	1	21	2	3	1	2	1	5	4	22	0	0	9	7	1
Mle_003480	745	9572	10	10	2382	6	22	0	161	3	338	4939	15	1804	459	69	43	4008	2990	578	2669	268	4287	765	2910	18592	14623	6793	2436	10270	9132	3375
Mle_003481	533	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	4	0	1	0	0	0
Mle_003482	1812	24120	9397	6913	20729	8491	9032	3596	20557	7453	11418	31313	8100	12580	22196	14112	7751	11935	21736	6101	3199	16619	7495	7175	8470	8920	13266	10007	9538	6427	20032	5967
Mle_003483	713	430	532	144	589	321	111	14	636	308	148	616	332	210	418	599	227	11	383	101	37	386	520	101	94	210	331	553	97	182	337	297
Mle_003484	766	0	0	0	15	0	0	0	0	0	0	6	2	0	1	0	0	0	5	1	0	1	0	0	3	5	5	0	1	0	0	4
Mle_003485	1519	107	10	20	421	9	8	1	14	5	24	66	16	57	42	30	14	15	106	19	22	48	55	25	235	125	240	85	47	159	105	426
Mle_003486	3350	16656	8824	6949	10661	5445	6103	17748	9677	4681	6342	22811	5766	8629	16009	5552	4293	17705	11739	15189	14025	6141	19487	19524	17423	7574	10867	15898	11046	5056	14135	8753
Mle_003487	822	4	2	0	16	1	0	0	7	0	0	6	2	0	3	8	0	3	24	1	1	7	0	3	0	0	9	0	2	3	4	0
Mle_003488	1650	15	19	1	63	12	3	0	15	21	1	36	14	1	23	21	8	22	42	5	2	6	2	2	6	9	40	5	11	11	14	5
Mle_003489	317	100	128	58	167	54	60	0	179	40	43	178	64	40	118	140	84	34	95	14	13	96	80	24	102	105	187	72	23	41	81	111
Mle_003490	527	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	3	0	1	0	1	0	2	10	0	0	0	1	0
Mle_003491	1215	11	0	1	49	0	0	0	0	0	0	10	0	1	1	0	0	0	41	1	5	4	0	2	0	13	49	1	3	8	11	16
Mle_003492	4463	1671	724	780	1530	462	365	375	1126	392	359	1995	406	445	1400	818	320	598	1264	611	387	618	1378	623	771	521	908	1302	475	404	1378	763
Mle_003493	538	23	0	0	5	1	0	0	0	0	2	11	1	2	5	0	0	5	6	1	2	0	8	1	16	2	8	3	0	5	23	46
Mle_003494	489	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	3	0	0	6	13	5	0	1	5	3
Mle_003495	1085	131	0	0	9	3	132	0	4	102	72	1874	201	49	1085	1074	112	273	1500	57	29	1453	270	30	4	55	57	153	25	38	131	6
Mle_003496	611	17	0	2	422	0	0	0	5	2	1	8	4	4	3	5	1	0	1456	2	0	2	2	0	0	28	271	9	3	43	17	154
Mle_003497	664	16	0	0	18	0	0	0	1	0	1	6	0	6	0	2	2	3	3	7	0	2	7	5	0	8	27	14	9	6	16	6
Mle_003498	1762	75	3	0	80	2	2	0	9	0	0	26	2	11	4	4	1	1	29	3	4	0	2	5	5	44	97	12	7	25	75	23
Mle_003499	2685	355	832	153	390	415	447	32	252	357	548	695	381	810	453	190	352	197	390	646	67	198	957	772	102	122	321	767	544	70	296	48
Mle_003500	1440	31	1	0	52	0	0	0	1	0	4	18	0	4	5	2	3	0	49	4	7	5	7	1	26	34	75	11	13	19	30	14
Mle_003501	315	4	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	5	0	0	4	7	2	2	1	4	0
Mle_003502	1466	3699	1891	1341	2385	1191	1631	579	1348	1005	1749	4744	1315	2152	3104	1101	1059	2800	3029	2894	1278	1422	5044	2464	2890	1957	3370	3871	1864	1162	3067	2342
Mle_003503	806	1	1	0	1	2	2	0	0	7	4	2	15	8	0	1	4	0	1	48	0	1	89	64	0	0	0	368	27	3	1	12
Mle_003504	584	7	0	0	9	0	0	0	0	0	0	2	1	1	0	0	0	0	1	2	0	0	0	0	0	3	6	0	0	1	7	0
Mle_003505	793	10	0	0	15	0	0	0	0	1	0	2	4	1	2	0	4	0	5	1	0	0	0	0	0	6	16	0	1	4	10	1
Mle_003506	2343	35	0	0	106	0	0	0	6	0	1	38	1	12	1	2	3	22	185	6	16	5	51	2	21	17	96	49	0	30	32	13
Mle_003507	467	43	0	0	46	0	0	0	0	0	1	5	0	5	0	0	1	9	8	1	4	1	0	2	8	26	50	7	3	11	43	5
Mle_003508	4019	79	1	0	198	0	0	0	1	1	4	39	5	14	9	1	10	24	85	17	12	4	8	8	43	56	151	20	16	49	79	66
Mle_003509	2867	481	26	12	1987	6	11	7	15	12	27	228	10	75	41	8	21	112	1009	57	77	26	69	43	540	726	2138	163	215	524	476	1948
Mle_003510	628	55	0	0	35	0	0	0	2	1	2	16	2	0	4	0	4	45	199	40	58	3	55	36	51	57	97	34	32	11	55	90
Mle_003511	3771	21394	5470	5204	13858	3644	4427	3998	10930	3505	3647	30259	4133	6553	20282	7304	3330	11274	12192	5252	3527	6075	9786	5822	15306	10092	16222	12108	7919	6560	19401	8801
Mle_003512	324	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	2	4	0	0	0	0	0
Mle_003513	1001	8	2	1	20	0	0	0	0	0	1	2	1	0	1	0	0	0	22	0	1	0	0	1	7	7	18	0	3	1	8	23
Mle_003514	2427	13915	3673	6398	9736	2659	2817	7447	8074	2393	2522	22064	2838	3554	16910	4603	2274	7990	12621	6468	6550	4026	5855	6706	10314	5256	8636	6283	5190	3877	11584	6818
Mle_003515	637	769	8	0	851	5	674	1	1878	2	768	577	4	655	366	2363	1	16	1200	5	1	2049	12	0	11	195	370	18	1	11	613	23
Mle_003516	499	7	0	0	5	0	0	0	0	0	1	5	0	1	0	0	0	0	1	0	0	0	2	1	0	2	4	0	2	3	7	0
Mle_003517	1721	113	41	28	95	53	50	0	139	28	40	102	36	35	73	122	26	64	98	18	15	127	29	16	25	36	74	53	24	52	98	79
Mle_003518	1726	423	1	1	218	5	8	98	141	1	4	373	2	9	294	81	1	14	1626	5	50	166	37	12	408	452	1320	34	7	12	288	735
Mle_003519	1277	312	82	46	514	49	82	40	120	36	103	282	69	140	130	84	63	186	376	163	141	71	116	180	462	255	451	144	228	182	282	360
Mle_003520	1562	1456	1258	828	1726	1002	707	431	1476	1011	790	2781	1206	720	1923	1587	1057	452	1297	1023	377	1207	1300	649	804	579	1184	1151	684	662	1273	878
Mle_003521	562	71	4	2	117	8	2	0	15	2	2	61	2	14	9	22	2	27	36	11	7	14	3	9	63	58	85	18	19	29	67	120
Mle_003522	353	3	0	0	7	0	0	0	0	1	0	0	0	0	0	0	2	0	2	5	0	0	3	0	0	0	2	1	2	0	3	12
Mle_003523	1850	1230	1053	290	1571	533	331	97	1087	412	379	1731	384	499	1128	842	338	160	886	247	110	843	627	225	418	590	1340	612	282	521	1020	271
Mle_003524	4720	20501	8469	8771	17807	6246	6520	9406	12724	5796	5289	31687	6384	8531	21921	7625	5385	10451	17167	7910	4571	6178	6810	7503	11329	9350	18068	7311	6597	5226	18087	8951
Mle_003525	4228	7654	2578	2096	6824	1881	1557	2232	4175	1650	1484	9875	1935	2610	6137	2770	1681	3686	4017	3510	2678	2386	4153	3559	7409	4502	6377	5155	3873	3430	6881	10293
Mle_003526	398	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	2	2	0	1	0
Mle_003527	334	2	0	0	7	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	1	1	0	0	0	2	3	0	2	3	2	0
Mle_003528	535	16	1	0	12	2	4	0	1	3	10	12	18	15	0	6	6	2	5	10	4	7	0	6	0	7	5	1	21	6	16	0
Mle_003529	434	2	0	0	3	0	0	0	0	0	0	3	0	0	1	0	0	0	3	0	0	0	0	0	0	2	6	0	0	1	2	0
Mle_003530	491	0	0	0	2	0	9	0	1	0	6	3	0	7	3	0	1	0	0	0	0	0	0	0	8	4	3	4	0	0	0	0
Mle_003531	2360	1721	149	59	2932	75	101	24	676	71	122	1010	58	281	496	500	77	178	867	47	123	426	398	51	469	1129	2798	526	181	1545	1659	878
Mle_003532	957	18	0	0	24	1	0	0	1	2	0	10	0	3	1	0	3	12	16	14	8	0	5	5	11	19	45	30	8	7	18	84
Mle_003533	1245	392	4	1	2127	1	1	0	2	0	2	102	1	22	15	4	1	25	1470	14	37	0	116	21	354	485	1821	406	166	443	391	1459
Mle_003534	1091	4	0	0	7	0	1	0	0	0	1	4	0	2	2	1	0	0	23	6	4	0	2	5	6	11	17	1	5	4	4	0
Mle_003535	1675	28	0	0	61	0	0	0	2	0	2	12	0	9	2	2	1	39	32	15	4	5	0	3	42	30	74	13	13	14	28	38
Mle_003536	1867	18	3	17	39	2	2	1	4	2	2	16	3	10	8	5	5	4	46	5	10	10	5	7	32	17	57	12	15	8	18	41
Mle_003537	3771	8872	3198	4235	7206	2181	1906	3374	4387	1958	1874	13406	2573	2909	8274	2705	2337	3465	6896	3424	2579	2556	3267	3314	7892	5073	8058	4568	2975	3959	7770	8212
Mle_003538	880	76	2	0	102	3	2	0	0	1	4	46	8	2	26	2	8	10	53	16	11	2	9	4	13	51	141	7	11	13	76	45
Mle_003539	1155	91	206	55	135	160	109	5	549	164	106	219	154	103	149	578	113	14	175	31	8	413	30	11	16	19	35	27	23	101	73	6
Mle_003540	765	21	3	0	5	1	0	0	3	0	2	9	1	1	6	5	2	0	34	2	1	5	23	1	0	4	8	16	2	4	17	0
Mle_003541	348	4	0	0	23	0	1	0	1	0	0	2	1	1	2	0	0	10	12	6	0	1	0	1	19	3	13	1	1	1	4	20
Mle_003542	378	7	0	0	9	0	0	0	0	0	0	1	0	1	0	0	0	0	15	6	9	0	7	4	17	10	9	1	8	6	7	21
Mle_003543	506	13	0	0	12	0	1	0	0	0	0	17	2	1	4	0	1	0	25	6	1	2	3	8	5	6	31	2	6	4	13	10
Mle_003544	1195	7	1	1	22	0	0	0	5	0	0	4	1	0	4	1	0	0	142	0	0	1	0	0	22	2	15	6	0	7	6	42
Mle_003545	1886	124	31	9	839	24	9	11	31	13	12	507	17	33	34	37	18	34	631	11	11	37	24	10	27	117	827	39	16	108	111	189
Mle_003546	3837	11998	4801	5554	8077	3364	4991	2923	7238	3048	5094	16748	3473	5670	11502	4473	2886	7655	6279	7402	4853	4169	8504	8250	8026	4170	5441	8179	5705	2726	10107	3227
Mle_003547	450	2	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	9	1	5	0	1	1	2	6
Mle_003548	4433	11424	11755	5162	11714	6581	5521	1980	17686	5857	4831	19457	6139	5728	12914	13412	4956	3782	9820	3572	1413	10622	5754	2573	2934	3463	5209	6127	3193	4254	9605	1588
Mle_003549	635	9	1	0	19	0	0	0	1	0	2	9	0	4	4	1	0	0	6	0	0	1	0	0	7	14	35	2	0	5	8	5
Mle_003550	1672	2004	1103	1036	2650	734	446	732	1903	646	685	2246	641	872	1384	1279	412	479	1871	498	338	1003	1234	483	906	950	2138	1241	458	621	1640	1088
Mle_003551	749	4	0	0	6	0	0	0	0	0	0	3	0	0	3	0	0	0	1	0	1	0	8	1	0	2	2	5	2	0	4	0
Mle_003552	889	12	0	0	18	0	3	0	0	0	1	7	0	5	3	1	1	4	14	4	4	1	2	2	19	19	36	4	7	11	12	16
Mle_003553	3210	4147	8	3	36708	2	1	0	7	4	0	234	7	1	19	48	4	18	2048	5	30	4	50	32	2300	6478	42875	1025	902	5445	4144	34442
Mle_003554	838	7	0	0	11	0	0	0	0	0	2	1	0	2	0	0	3	20	9	3	3	1	7	7	8	6	14	6	4	4	7	25
Mle_003555	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Mle_003556	2098	78	4	2	102	1	4	0	4	4	1	23	3	15	6	7	2	25	104	20	10	6	12	26	62	48	105	29	39	23	76	52
Mle_003557	5149	21955	8422	7541	12673	6668	5348	6882	13396	5814	3925	33143	7703	5918	23874	6945	5741	11910	12136	8829	3939	4975	8615	8384	13116	9073	14748	10985	7717	4976	18547	7322
Mle_003558	1164	30	0	0	41	0	3	0	1	0	1	16	0	5	3	0	0	0	49	4	7	2	4	4	2	26	61	5	14	15	30	13
Mle_003559	407	11	0	0	16	0	0	0	0	0	1	4	0	1	0	0	0	0	3	0	0	0	1	0	0	2	5	2	3	6	11	4
Mle_003560	3926	396	15	2	761	8	8	0	18	4	26	189	9	72	47	11	20	83	413	49	51	23	73	54	238	247	808	130	82	194	396	439
